accession,GC_Content,tRNAs,Cgenes,Pgenes,CRISPR
NZ_CP024848,37.089,102,3819,64,0
NZ_CP084300,43.371,86,3040,132,0
NZ_CP025122,35.418,107,5165,126,0
NZ_CP046099,62.423,53,6181,60,1
NZ_CP088149,59.596,72,4933,57,0
NZ_CP024955,58.709,58,3121,48,12
NZ_CP047971,58.96,59,3115,93,3
NZ_CP047972,58.952,59,3115,84,3
NZ_LR792684,58.96,59,3114,90,3
NZ_LR792683,58.952,59,3120,79,3
NZ_CP074371,68.257,68,7123,534,0
NZ_CP025000,47.272,56,2438,8,0
NZ_CP061510,60.551,47,2982,38,0
NZ_CP074676,63.807,71,5294,78,0
NZ_CP024989,71.287,72,9044,197,0
NZ_CP025096,47.846,42,7456,112,4
NZ_CP025198,68.357,52,3052,52,4
NZ_CP025113,64.657,64,7540,186,0
NZ_CP025227,69.375,50,2496,48,2
NZ_CP025223,42.396,62,3530,39,0
NZ_CP025249,68.891,49,2520,155,5
NZ_CP025228,66.823,49,3231,55,14
NZ_CP025118,31.643,38,3198,28,1
NZ_CP025115,43.887,64,3760,58,1
NZ_CP025116,37.129,36,2741,8,0
NZ_CP025117,32.759,45,3772,26,0
NZ_CP025135,48.538,71,3366,261,0
NZ_CP025119,30.645,48,3018,18,2
NZ_CP044527,55.927,88,5725,135,2
NZ_CP055412,55.591,85,6043,209,2
NZ_CP055309,55.562,84,6318,177,1
NZ_CP055315,55.584,85,5958,178,2
NZ_CP058112,55.853,84,5630,119,1
NZ_CP058180,55.869,84,5991,146,2
NZ_CP056150,55.729,87,5780,170,2
NZ_CP056682,55.619,84,6176,206,1
NZ_CP056701,55.871,85,5678,151,2
NZ_CP056760,55.877,84,5556,119,1
NZ_CP063301,55.924,84,5291,89,2
NZ_CP067391,55.914,84,5650,153,2
NZ_CP079754,55.85,84,5534,163,2
NZ_CP091752,56.032,86,5521,98,1
NZ_LR594038,55.897,84,5241,71,1
NZ_CP040812,40.856,46,3744,61,0
NZ_AP018439,50.998,88,5809,125,1
NZ_AP018441,51.223,92,5872,114,0
NZ_CP015194,46.245,106,4123,46,0
NZ_CP025429,65.126,96,4538,55,0
NZ_CP025435,68.134,51,3720,175,3
NZ_CP025407,73.141,60,6648,188,2
NZ_CP023515,42.617,60,3268,68,0
NZ_AP018498,65.433,50,3542,17,0
NZ_CP025512,61.598,53,4331,52,0
NZ_CP025513,60.08,53,4331,52,0
NZ_CP051167,51.453,74,5031,41,12
NZ_CP025583,66.81,47,3092,75,0
NZ_CP025757,53.556,84,4864,130,0
NZ_CP051773,62.938,51,6141,129,0
NZ_CP052769,62.938,51,6141,129,0
NZ_CP052770,63.245,51,5746,70,0
NZ_CP024847,36.427,46,2506,23,0
NZ_AP022326,50.825,86,4896,214,0
NZ_CP082775,50.785,91,4695,153,0
NZ_CP025624,61.058,66,6192,39,0
NZ_CP025682,66.535,51,3098,14,0
NZ_CP032416,30.982,80,2512,28,5
NZ_CP076458,43.462,58,3060,47,2
NZ_CP025696,45.498,111,4746,109,0
NZ_CP026332,61.886,76,5515,99,0
NZ_CP025938,35.247,44,3508,60,2
NZ_CP027869,71.708,48,3232,29,0
NZ_CP027942,72.989,44,2923,20,0
NZ_CP027929,70.114,47,3229,15,0
NZ_CP025815,57.516,40,4122,68,1
NZ_CP028083,36.678,101,3914,37,0
NZ_CP046393,37.733,51,1679,9,0
NZ_CP060717,65.184,45,2383,235,0
NZ_CP025987,44.031,80,3566,15,0
NZ_CP028159,72.4,65,7127,143,0
NZ_CP027986,55.546,83,4332,60,0
NZ_CP026007,37.697,107,4395,115,0
NZ_CP084096,50.691,93,4832,212,2
NZ_CP026121,71.957,68,7413,213,0
NZ_CP028324,66.344,80,5406,124,0
NZ_CP026029,50.906,86,5761,34,0
NZ_CP027218,59.456,74,5466,55,0
NZ_CP028950,54.439,83,4516,53,0
NZ_CP027618,54.325,83,4556,64,0
NZ_CP026235,51.811,83,5126,217,1
NZ_CP026238,51.745,84,5350,156,1
NZ_CP022548,58.108,46,3783,69,0
NZ_CP032814,52.115,84,4724,109,2
NZ_CP032817,52.115,84,4725,109,2
NZ_CP082772,50.47,92,4613,227,0
NZ_CP026514,65.38,50,3831,38,0
NZ_CP033897,58.538,50,2059,12,2
NZ_CP026948,66.14,51,2173,30,1
NZ_CP027862,68.473,49,3019,81,8
NZ_CP030929,52.384,42,1550,9,0
NZ_CP026616,41.362,77,2658,80,0
NZ_CP026951,64.099,46,2631,22,0
NZ_CP026949,64.9,47,2992,12,0
NZ_CP026952,70.325,46,3580,14,0
NZ_CP026516,70.152,48,3471,70,3
NZ_CP026947,64.927,51,2214,63,2
NZ_CP028913,69.788,45,2837,16,0
NZ_CP033898,57.913,50,2148,14,1
NZ_CP026607,35.29,106,5205,125,0
NZ_CP061315,46.167,37,1867,16,0
NZ_CP061314,45.946,38,2039,25,0
NZ_CP061312,45.622,38,2079,18,0
NZ_CP061304,45.751,38,1819,14,0
NZ_CP061302,45.506,39,2050,18,0
NZ_CP029263,65.932,53,3916,40,0
NZ_CP027236,71.623,51,2395,57,11
NZ_CP084696,61.085,53,6782,224,0
NZ_CP071678,61.083,52,7264,222,0
NZ_CP088104,60.991,52,7042,312,0
NZ_AP018518,63.758,61,5093,135,1
NZ_AP018519,62.143,61,5093,135,1
NZ_CP046023,63.052,43,4085,111,0
NZ_CP029606,69.639,63,3712,15,0
NZ_CP029562,62.186,49,6150,148,0
NZ_CP029481,64.013,55,4026,56,0
NZ_CP026676,61.77,83,4984,120,0
NZ_CP026675,61.836,76,5404,105,0
NZ_CP026674,61.835,78,5321,105,0
NZ_CP026881,60.486,68,5493,95,0
NZ_CP026880,61.03,66,5785,178,0
NZ_CP026730,71.947,66,6806,154,0
NZ_CP026747,61.934,47,3825,52,0
NZ_CP055156,43.103,43,4842,16,0
NZ_LT990039,51.177,55,2655,27,2
NZ_LR026983,60.815,49,2243,17,3
NZ_CP007496,44.453,44,702,3,0
NZ_CP027061,46.575,86,3683,84,0
NZ_CP032819,43.63,57,4155,51,0
NZ_CP034413,58.915,62,3504,171,0
NZ_CP027022,72.958,69,6864,158,4
NZ_CP027062,41.895,38,2841,1,0
NZ_LR130759,65.023,48,4603,150,0
NZ_CP034383,63.92,46,4802,65,0
NZ_CP050440,40.562,96,6807,165,8
NZ_CP031092,45.154,58,3575,83,1
NZ_CP027190,42.855,62,2391,25,3
NZ_CP027194,43.297,62,2360,47,2
NZ_CP027188,51.065,56,2617,21,0
NZ_CP074378,47.222,59,2588,77,3
NZ_CP027434,70.164,47,3344,16,0
NZ_CP027482,67.606,47,3352,26,0
NZ_AP018549,34.899,73,1752,39,0
NZ_LR134325,35.021,72,1816,33,0
NZ_CP065936,40.229,42,3253,96,6
NZ_AP018712,25.773,50,2247,16,9
NZ_CP038498,50.666,76,4182,54,2
NZ_CP028158,72.383,64,7093,130,0
NZ_CP027772,35.839,32,2988,5,0
NZ_CP027297,72.641,69,6863,120,0
NZ_CP027667,68.212,58,3444,33,2
NZ_CP027666,66.797,54,3491,48,1
NZ_CP027669,63.542,52,3757,88,0
NZ_CP049774,31.192,37,2696,6,0
NZ_CP049773,31.192,37,2696,6,0
NZ_CP084108,37.452,107,4470,49,2
NZ_CP027845,34.066,35,1210,17,0
NZ_CP041635,66.323,56,3056,11,0
NZ_CP027792,69.08,54,3031,14,0
NZ_CP028094,47.727,41,3610,76,3
NZ_CP027762,60.696,66,5760,87,0
NZ_CP027773,67.594,57,6481,31,0
NZ_CP031264,72.696,68,5819,181,5
NZ_CP028136,39.705,47,3808,18,1
NZ_CP028320,50.583,97,4782,228,0
NZ_CP033459,46.375,51,2293,23,1
NZ_CP031843,38.464,42,1846,57,0
NZ_CP028369,71.366,68,8222,361,0
NZ_CP028367,62.489,73,3455,76,0
NZ_CP048835,70.427,70,8220,381,1
NZ_CP035934,40.369,96,3310,83,1
NZ_CP030771,72.856,70,8995,307,0
NZ_CP029462,52.62,57,2411,21,5
NZ_CP036175,53.322,85,5698,126,2
NZ_CP028520,54.999,84,4247,136,0
NZ_CP028719,71.826,76,7161,118,3
NZ_CP061205,47.441,42,3537,24,0
NZ_CP031415,57.371,52,3394,5,0
NZ_LT996886,64.57,45,2538,41,1
NZ_LT996885,48.369,53,2030,22,1
NZ_CP028924,37.67,77,3572,78,0
NZ_CP040630,43.847,73,4488,71,2
NZ_CP028811,46.959,46,2917,13,0
NZ_CP028901,55.54,44,3564,173,0
NZ_CP028943,45.264,130,4737,62,0
NZ_CP028944,44.345,130,4737,62,0
NZ_CP028918,64.262,53,3936,131,1
NZ_CP028919,61.476,53,3936,131,1
NZ_CP029002,37.001,125,3477,44,0
NZ_CP038001,60.781,66,6482,78,0
NZ_CP028960,63.083,45,2957,96,0
NZ_CP031746,59.503,47,2295,68,1
NZ_CP029049,73.244,46,3168,83,3
NZ_CP032125,57.382,47,3498,33,0
NZ_CP029187,43.669,46,2911,5,0
NZ_CP026604,41.25,62,4334,28,5
NZ_CP029185,46.042,71,3069,77,1
NZ_LR130778,37.275,56,3179,29,0
NZ_CP029151,37.156,43,3145,10,1
NZ_CP031733,41.921,67,2190,37,1
NZ_CP029161,25.304,32,570,18,0
NZ_CP029188,72.464,69,5991,164,2
NZ_CP029186,44.543,46,3508,18,0
NZ_CP029241,73.34,61,6610,135,8
NZ_CP031357,62.284,51,3324,62,0
NZ_CP086615,69.665,46,3791,32,0
NZ_CP029347,52.136,54,2930,4,0
NZ_CP029255,33.987,65,4857,9,0
NZ_CP029488,63.978,48,3644,42,1
NZ_CP030073,70.939,72,8540,268,1
NZ_CP029331,63.579,53,2830,21,4
NZ_CP046105,62.211,51,3565,58,0
NZ_CP029335,64.565,61,4215,63,0
NZ_CP029463,35.216,50,3060,118,1
NZ_LS999839,41.142,59,4934,3,0
NZ_CP029479,69.897,44,2633,10,0
NZ_CP029482,59.072,67,5955,142,0
NZ_CP030865,72.8,52,6208,58,0
NZ_CP029541,70.79,69,8026,336,0
NZ_CP029495,63.943,99,4490,17,3
NZ_CP029554,63.944,99,4486,39,4
NZ_CP029352,69.388,71,5954,242,8
NZ_CP029353,69.932,71,5954,242,8
NZ_CP029356,69.906,71,5954,242,8
NZ_CP029357,69.901,71,5954,242,8
NZ_CP040871,67.947,49,2773,34,0
NZ_CP029494,67.02,50,3003,22,0
NZ_CP094326,38.439,47,3323,12,2
NZ_CP029550,68.744,56,6036,494,0
NZ_CP029552,70.627,89,5764,137,0
NZ_CP029553,71.557,85,5563,85,3
NZ_CP029551,70.447,61,5084,102,0
NZ_CP029601,71.965,69,6963,223,1
NZ_CP029617,71.316,69,7098,110,0
NZ_CP029618,73.185,58,6909,202,0
NZ_CP030099,61.014,45,3969,27,0
NZ_CP029684,40.324,47,1629,16,2
NZ_CP029789,44.817,53,2265,42,1
NZ_CP086253,51.246,76,3893,141,1
NZ_AP018722,45.381,44,2323,71,2
NZ_CP030840,56.976,50,6167,97,0
NZ_CP029642,66.425,50,3919,63,0
NZ_CP029640,64.486,58,3848,78,0
NZ_CP029641,63.264,58,3848,78,0
NZ_CP029639,44.774,101,5600,425,0
NZ_CP029758,31.17,71,4179,69,3
NZ_CP029772,63.664,62,4112,90,0
NZ_CP029797,35.201,65,3523,45,0
NZ_CP018082,68.086,51,6476,120,2
NZ_CP019640,48.754,70,4014,77,0
NZ_CP029822,38.05,46,3034,29,0
NZ_CP031062,35.354,106,5261,121,0
NZ_CP031065,35.355,106,5276,117,0
NZ_CP031068,35.324,107,5753,307,0
NZ_CP025035,61.437,73,4400,64,0
NZ_CP029824,66.429,67,7705,321,0
NZ_CP029825,66.29,67,7705,321,0
NZ_CP029826,65.404,67,7705,321,0
NZ_CP029983,60.172,71,5512,101,0
NZ_CP061335,62.649,74,4812,297,0
NZ_CP061848,62.733,74,4945,60,0
NZ_CP029985,68.015,50,3502,59,1
NZ_CP030034,44.46,33,3782,2,0
NZ_CP030033,68.412,50,3999,26,0
NZ_CP030126,67.197,58,4810,96,0
NZ_CP030127,65.147,58,4810,96,0
NZ_CP030082,45.335,34,3923,2,0
NZ_CP031842,59.351,58,3078,33,0
NZ_CP047673,44.734,72,3406,20,0
NZ_AP018907,68.304,49,3528,36,1
NZ_CP030265,67.272,60,5285,125,2
NZ_CP043908,36.421,46,1770,6,3
NZ_CP043550,32.929,39,1949,13,0
NZ_CP043552,32.903,39,1965,8,0
NZ_CP030261,33.875,62,4084,10,0
NZ_CP030918,66.851,46,3111,33,0
NZ_CP030850,44.786,43,5869,15,2
NZ_CP031093,58.054,49,3679,23,1
NZ_LR861803,65.858,56,4039,56,0
NZ_LR994544,65.879,56,3996,46,0
NZ_HG999363,65.919,53,3974,53,0
NZ_HG999364,66.081,53,3972,47,0
NZ_CP030868,36.884,47,1950,41,0
NZ_CP030874,55.942,85,4908,73,0
NZ_CP030871,52.361,56,2656,57,1
NZ_CP033040,41.558,51,2418,9,1
NZ_CP031010,48.805,60,4292,23,0
NZ_CP030937,43.517,89,4320,90,0
NZ_CP031844,38.153,42,1709,81,0
NZ_CP093033,37.881,42,1582,64,0
NZ_CP093034,37.861,42,1571,61,0
NZ_CP093035,38.121,42,1678,70,0
NZ_CP093036,38.23,42,1713,88,0
NZ_CP093038,38.15,42,1685,85,0
NZ_CP093039,38.092,42,1615,81,0
NZ_CP093040,38.056,42,1565,70,0
NZ_CP093041,38.163,42,1626,76,0
NZ_CP093042,37.922,42,1635,61,0
NZ_CP093043,38.231,42,1714,83,0
NZ_CP093044,38.043,42,1648,70,0
NZ_CP093045,38.2,42,1691,125,0
NZ_CP093046,38.187,42,1685,85,0
NZ_CP033631,57.344,87,5218,120,0
NZ_CP048632,59.399,59,5255,415,0
NZ_CP048635,59.563,59,5255,415,0
NZ_CP076657,27.563,43,1547,27,0
NZ_CP031124,48.251,49,2417,27,2
NZ_CP030979,59.477,58,1754,15,3
NZ_CP031030,44.569,44,6005,12,4
NZ_CP031013,63.052,43,4149,28,0
NZ_CP031125,29.224,31,1428,1,0
NZ_CP031015,69.727,46,3099,24,0
NZ_CP024610,33.082,50,1548,16,0
NZ_CP031167,66.385,69,4064,17,0
NZ_CP031153,35.6,64,4557,13,2
NZ_CP031101,56.027,86,4747,110,0
NZ_CP031104,55.937,85,4559,123,0
NZ_CP068712,32.78,60,2738,64,0
NZ_CP032084,64.724,57,5516,37,0
NZ_CP031194,71.187,67,6960,125,5
NZ_CP031168,50.703,114,7185,74,0
NZ_CP031223,35.973,77,3999,75,0
NZ_CP031230,40.909,67,3201,26,2
NZ_CP031229,72.448,47,3533,44,1
NZ_CP031222,46.014,53,3328,41,0
NZ_CP033720,34.498,43,1902,7,0
NZ_CP031413,67.581,48,2934,43,0
NZ_CP031416,52.722,83,3758,31,1
NZ_CP031363,59.314,54,5134,93,0
NZ_CP031364,59.323,54,5134,93,0
NZ_CP059603,51.063,70,2416,67,3
NZ_CP031514,62.219,81,4387,49,2
NZ_CP042468,63.806,57,5892,47,0
NZ_CP046457,32.452,39,2251,10,6
NZ_CP084681,70.308,69,8267,412,0
NZ_CP048407,72.171,47,2275,44,5
NZ_CP031946,57.051,51,4219,47,0
NZ_CP061725,70.912,51,5987,263,5
NZ_CP031557,41.185,48,4133,32,1
NZ_CP031705,45.788,77,5548,194,7
NZ_CP031704,67.09,56,4757,16,1
NZ_CP031728,47.887,47,4732,12,0
NZ_CP031739,36.666,75,3958,80,0
NZ_CP031769,48.21,69,3729,39,0
NZ_CP031741,66.42,68,3954,52,0
NZ_CP031848,57.65,50,3857,62,0
NZ_CP031841,64.529,47,4337,344,0
NZ_CP031933,36.281,58,2436,38,1
NZ_CP034350,73.097,73,7142,148,0
NZ_CP034353,72.215,67,7023,99,0
NZ_CP032869,43.935,59,5895,7,0
NZ_LS999835,44.101,38,3736,42,0
NZ_CP031969,70.585,68,8126,281,0
NZ_CP085958,53.524,53,2221,83,1
NZ_CP034867,25.864,32,580,11,0
NZ_CP034894,24.132,32,583,13,0
NZ_CP032157,47.523,54,6415,4,0
NZ_CP032317,60.499,46,3578,10,0
NZ_CP032829,58.833,48,3675,265,0
NZ_CP032828,58.728,48,3675,265,0
NZ_CP032311,58.741,71,5200,66,0
NZ_CP021417,54.4,48,2233,145,0
NZ_CP032418,39.787,90,2538,13,0
NZ_CP032419,64.518,66,4344,90,0
NZ_CP025746,31.977,95,5480,119,3
NZ_CP032382,50.871,48,6690,5,0
NZ_CP034074,51.494,81,4300,259,1
NZ_CP054422,51.495,82,4321,230,1
NZ_CP032487,47.862,81,4231,82,0
NZ_CP032509,62.304,47,4138,52,0
NZ_CP032489,36.424,42,3349,19,1
NZ_LR136958,43.454,62,4017,22,0
NZ_CP032684,60.605,52,6476,199,0
NZ_CP032689,60.603,51,6314,195,0
NZ_LR027382,58.632,47,2584,57,1
NZ_CP032620,42.081,61,1831,28,0
NZ_CP032624,69.185,47,3543,26,0
NZ_CP032626,34.098,61,1155,7,1
NZ_CP032627,37.411,66,2521,68,1
NZ_CP032630,71.499,46,2884,14,0
NZ_CP033048,36.843,64,3986,82,6
NZ_CP033046,36.782,63,4422,117,0
NZ_CP032674,67.983,48,4943,54,0
NZ_CP038147,71.189,69,6259,291,5
NZ_CP033858,39.171,73,3716,86,0
NZ_CP033866,39.113,73,3655,72,0
NZ_CP033862,39.228,73,3882,93,0
NZ_CP033831,59.412,87,4496,22,0
NZ_CP033810,35.486,81,1988,57,1
NZ_CP033809,35.621,81,2046,79,1
NZ_CP033808,35.526,80,1966,64,1
NZ_CP033740,40.659,61,3024,79,0
NZ_CP033972,67.364,45,5303,83,0
NZ_CP032738,59.62,90,5084,159,0
NZ_CP050249,64.943,45,3717,71,0
NZ_CP033055,53.825,83,5022,154,0
NZ_CP033064,43.533,86,4159,110,0
NZ_AP019007,54.304,85,4089,54,2
NZ_CP033068,32.268,81,4134,146,2
NZ_CP033069,63.714,54,4277,217,1
NZ_CP033070,34.5,74,4090,205,0
NZ_CP033087,37.862,51,1778,5,0
NZ_CP033061,55.294,46,2866,14,1
NZ_CP033076,50.459,94,4991,156,0
NZ_CP033105,55.175,69,4974,95,0
NZ_CP033104,61.682,72,5476,124,0
NZ_CP033078,45.421,111,3517,70,7
NZ_CP040518,44.083,62,3266,88,0
NZ_CP033107,69.374,48,3753,13,0
NZ_CP031516,64.118,46,4897,63,0
NZ_CP033204,66.633,50,4098,26,0
NZ_CP033162,55.334,92,5102,86,0
NZ_CP033219,55.787,58,4709,135,0
NZ_CP033465,30.682,80,2566,46,2
NZ_CP038452,65.143,47,2447,137,0
NZ_CP034245,71.631,48,3245,29,0
NZ_CP033364,63.138,52,6353,106,0
NZ_CP033365,62.777,56,6828,121,0
NZ_CP033362,62.61,54,6818,204,0
NZ_CP051293,62.402,54,7218,281,0
NZ_CP033324,73.236,49,3808,20,0
NZ_CP033325,73.859,46,2928,35,0
NZ_CP034234,37.213,53,1725,85,0
NZ_CP033504,59.597,87,4746,29,0
NZ_CP053928,68.659,51,4963,14,0
NZ_CP060725,65.895,46,4440,26,0
NZ_CP033611,33.013,37,1528,10,0
NZ_CP093326,66.015,52,3698,35,0
NZ_CP033922,35.534,92,4679,17,0
NZ_CP033918,36.008,83,4466,17,1
NZ_CP033917,34.16,69,4237,18,0
NZ_CP034161,36.02,44,2955,41,0
NZ_CP034160,35.956,46,3138,38,1
NZ_CP034158,39.875,40,2220,35,0
NZ_AP019309,39.47,76,2937,34,2
NZ_AP018756,53.058,82,5778,134,2
NZ_CP096889,44.217,86,4001,98,0
NZ_CP045032,59.948,48,1998,31,0
NZ_CP034141,45.433,109,4887,78,0
NZ_CP033868,38.084,39,526,9,0
NZ_CP033966,67.798,52,5572,30,3
NZ_CP033824,55.349,86,5769,128,0
NZ_CP065030,51.97,77,4143,82,3
NZ_CP024842,51.783,78,4295,67,3
NZ_CP034276,51.769,77,4342,58,3
NZ_CP063380,51.845,70,4122,218,4
NZ_CP084654,52.002,77,4360,71,2
NZ_CP084656,51.972,78,4324,76,2
NZ_CP086369,51.831,77,4365,72,3
NZ_CP034142,57.267,50,4109,62,0
NZ_CP061336,33.165,60,3720,53,3
NZ_CP039247,60.932,49,2126,32,0
NZ_CP059391,57.135,86,4975,135,1
NZ_CP084874,57.162,86,5024,99,1
NZ_CP084767,57.176,86,5117,115,0
NZ_CP034121,69.521,46,3105,14,0
NZ_CP034183,61.422,49,4113,55,0
NZ_CP034543,38.948,59,1743,58,1
NZ_CP034439,41.21,103,3857,36,0
NZ_CP034363,52.942,86,4673,94,1
NZ_CP034152,62.411,54,6697,226,0
NZ_CP034118,56.71,69,2660,19,6
NZ_CP034058,41.433,46,5736,143,8
NZ_CP034105,37.998,86,3640,27,2
NZ_CP023165,50.867,93,4756,283,2
NZ_CP067426,50.833,96,5382,193,2
NZ_CP062865,50.692,88,4608,184,2
NZ_CP082776,50.64,85,4436,153,0
NZ_CP034225,56.077,81,4304,47,0
NZ_AP022562,68.58,46,4068,96,0
NZ_CP034432,63.886,51,8614,436,0
NZ_CP034443,62.519,53,5914,241,0
NZ_CP034444,63.401,53,6574,211,0
NZ_CP034445,63.627,55,6227,187,0
NZ_CP034446,63.584,48,6260,218,0
NZ_CP034447,63.224,52,6835,230,0
NZ_CP034448,63.068,54,7205,297,0
NZ_CP034449,63.238,55,6806,288,0
NZ_CP034451,63.299,45,5621,190,0
NZ_AP018786,62.839,65,2073,15,2
NZ_CP034562,32.262,97,5062,10,0
NZ_CP034563,31.772,97,5062,10,0
NZ_CP034328,64.179,48,4194,44,0
NZ_CP034951,38.247,40,3158,30,0
NZ_CP050318,38.334,38,967,17,0
NZ_CP067334,38.334,38,906,75,0
NZ_CP034348,62.444,45,3787,11,0
NZ_CP043318,55.817,82,4769,120,3
NZ_CP043342,55.865,84,4628,74,0
NZ_AP019379,22.337,31,447,5,0
NZ_CP034437,50.769,80,5884,62,0
NZ_AP024469,57.929,53,4303,25,1
NZ_CP029033,60.64,46,2227,146,1
NZ_CP037922,54.011,42,4304,154,0
NZ_CP034465,37.101,74,2628,45,1
NZ_CP034433,48.042,73,3269,69,0
NZ_CP034539,70.63,71,9125,336,0
NZ_CP034541,56.453,83,3745,62,4
NZ_CP034570,39.346,39,3447,12,1
NZ_CP034549,40.7,36,2587,8,0
NZ_CP034593,59.467,46,2473,94,0
NZ_CP034675,34.437,103,4271,20,0
NZ_CP035042,63.93,65,4426,402,1
NZ_CP035311,59.607,51,3547,24,1
NZ_CP034660,38.406,90,3961,71,0
NZ_CP034752,45.68,71,4002,102,1
NZ_CP036455,72.15,56,4952,53,2
NZ_CP034683,46.675,76,4017,18,1
NZ_CP034753,71.274,45,3653,34,0
NZ_CP034783,59.961,68,6309,213,0
NZ_CP034767,62.579,49,3894,54,0
NZ_CP034766,72.193,47,3417,49,0
NZ_CP054056,54.827,41,1365,9,0
NZ_CP034686,35.408,97,5538,205,0
NZ_CP034769,55.728,87,4328,41,0
NZ_CP034717,51.977,86,4469,118,3
NZ_CP034697,51.983,85,4472,114,3
NZ_CP034810,67.454,50,3910,64,0
NZ_CP039964,57.731,51,3866,225,0
NZ_CP039965,57.971,51,3866,225,0
NZ_CP034819,51.999,87,4864,155,2
NZ_CP034831,52.232,84,4481,134,2
NZ_CP034929,68.941,64,2985,17,1
NZ_CP034930,32.163,43,2879,4,1
NZ_CP042808,53.144,54,2814,74,1
NZ_CP035300,59.08,48,3049,94,0
NZ_CP037755,49.447,50,3933,5,0
NZ_CP040896,55.892,40,4156,8,0
NZ_CP035485,45.873,60,3625,115,1
NZ_CP068551,65.022,68,4939,39,0
NZ_CP044262,28.474,43,1710,28,0
NZ_CP053825,28.584,46,1595,19,0
NZ_CP035088,60.362,64,5758,55,0
NZ_CP037940,41.094,73,2646,15,1
NZ_AP017369,51.817,59,3094,20,0
NZ_CP035280,32.259,75,3017,56,1
NZ_CP035281,42.587,62,2489,17,1
NZ_CP035282,33.72,65,3552,29,8
NZ_CP035283,53.806,55,3166,46,0
NZ_CP035544,42.427,39,2662,116,0
NZ_CP035319,66.42,54,4469,85,2
NZ_AP019400,44.835,80,6058,45,2
NZ_CP035376,69.34,47,2861,50,0
NZ_CP038234,61.538,58,4531,481,0
NZ_CP035417,61.498,59,4610,162,0
NZ_CP023860,34.984,35,1682,3,0
NZ_CP035375,61.456,44,2790,11,0
NZ_CP036403,71.429,46,3731,41,0
NZ_CP035534,37.299,45,2405,24,1
NZ_CP035491,70.473,47,3312,128,0
NZ_CP035492,51.529,91,3756,124,3
NZ_CP035493,73.415,51,3451,95,1
NZ_CP035494,67.999,47,3473,33,0
NZ_CP035495,72.659,50,3248,248,4
NZ_CP035503,64.346,43,4121,85,0
NZ_CP035758,51.755,55,9630,68,6
NZ_CP035632,67.981,45,2770,104,0
NZ_CP036166,52.128,84,4435,122,2
NZ_CP035704,58.661,48,3968,44,2
NZ_CP029346,37.908,37,2606,3,0
NZ_CP053845,37.588,46,2054,15,1
NZ_AP019516,43.991,51,2593,811,1
NZ_CP035925,42.041,65,3796,241,0
NZ_CP038810,36.097,40,2612,4,0
NZ_CP038267,72.238,47,3901,12,0
NZ_CP038436,70.375,46,3831,28,0
NZ_CP030849,63.763,65,4132,434,0
NZ_CP035952,61.827,73,5068,60,0
NZ_CP036150,43.239,56,3542,22,0
NZ_CP036423,51.667,41,2774,13,0
NZ_CP041360,47.444,46,7007,29,1
NZ_CP036200,44.538,102,3832,93,0
NZ_CP036282,57.43,49,4263,59,0
NZ_CP030086,46.112,39,1589,9,0
NZ_CP049683,46.156,39,1601,14,0
NZ_CP049680,46.115,39,1611,14,0
NZ_CP049681,46.137,39,1606,17,0
NZ_CP049682,46.077,39,1707,14,0
NZ_CP049684,46.083,39,1615,17,0
NZ_CP049679,46.137,39,1585,16,0
NZ_CP036298,55.279,72,5902,35,0
NZ_CP036278,57.96,56,5127,17,1
NZ_CP036277,53.584,61,5963,16,2
NZ_CP036317,53.336,60,6165,8,2
NZ_CP036280,63.917,46,2852,10,1
NZ_CP036289,56.151,71,5154,17,1
NZ_CP083740,53.964,69,5312,9,0
NZ_CP036292,58.211,46,5071,16,0
NZ_CP036276,55.32,67,5846,21,0
NZ_CP036281,50.317,48,4437,11,0
NZ_CP036291,66.455,48,5079,32,1
NZ_CP036433,61.446,124,6991,35,0
NZ_CP036299,53.79,68,3819,9,0
NZ_CP036425,48.748,46,3458,10,0
NZ_CP036274,57.782,72,6778,26,0
NZ_CP036273,71.334,75,6206,49,0
NZ_CP036275,63.359,54,5673,4,1
NZ_CP038018,55.524,50,1944,69,0
NZ_CP036491,46.043,66,3594,89,2
NZ_CP085524,45.569,59,3098,44,5
NZ_CP036515,63.075,53,4382,106,0
NZ_CP063362,68.181,49,6012,286,0
NZ_CP040813,34.956,44,2864,29,1
NZ_CP036435,51.876,83,4562,73,0
NZ_CP036356,35.509,105,5396,145,0
NZ_CP038266,70.619,46,3683,13,0
NZ_CP044016,34.198,53,4016,15,1
NZ_CP037745,44.397,69,2986,32,0
NZ_CP046316,40.065,49,2325,11,1
NZ_CP054572,66.416,64,5800,54,0
NZ_CP037864,52.01,83,4949,70,0
NZ_CP037895,73.442,47,2392,58,5
NZ_CP037933,36.2,46,3466,16,0
NZ_CP037934,53.554,51,3306,13,0
NZ_CP037954,37.522,48,2791,21,1
NZ_CP037950,55.105,78,4576,66,0
NZ_CP037951,40.782,97,3610,32,1
NZ_CP034463,70.848,77,9231,169,0
NZ_CP038493,43.119,76,3425,14,0
NZ_CP038159,40.68,50,3380,18,0
NZ_AP025225,41.28,45,709,1,0
NZ_CP038144,48.794,45,1631,12,2
NZ_CP038232,47.108,47,1671,15,4
NZ_CP044344,71.603,46,3843,22,0
NZ_CP017040,59.953,46,2223,255,0
NZ_AP024747,59.955,46,2206,229,0
NZ_CP038207,60.229,72,5435,188,0
